frame,time_s,vehicle_id,class,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence
233,7.767,45,car,523.6,351.3,564.0,390.3,543.8,370.8,0.753
233,7.767,51,car,256.7,576.7,577.0,696.1,416.9,636.4,0.754
234,7.8,38,car,485.5,335.2,518.6,363.2,502.1,349.2,0.552
234,7.8,47,car,330.3,383.2,387.0,425.1,358.6,404.2,0.772
234,7.8,50,car,399.9,397.8,456.3,441.8,428.1,419.8,0.827
234,7.8,45,car,525.7,350.4,565.2,388.3,545.5,369.3,0.683
234,7.8,51,car,278.1,569.6,565.1,682.4,421.6,626.0,0.735
235,7.833,38,car,486.6,334.5,518.3,361.5,502.5,348.0,0.516
235,7.833,47,car,333.0,382.9,387.4,423.2,360.2,403.1,0.74
235,7.833,50,car,401.1,394.8,458.1,439.5,429.6,417.1,0.829
235,7.833,45,car,527.1,349.5,566.3,387.1,546.7,368.3,0.59
235,7.833,51,car,294.6,561.8,559.7,671.6,427.2,616.7,0.726
235,7.833,36,car,555.8,315.7,591.4,343.9,573.6,329.8,0.474
236,7.867,38,car,487.6,334.1,518.6,360.5,503.1,347.3,0.466
236,7.867,47,car,337.7,381.3,391.9,421.1,364.8,401.2,0.66
236,7.867,50,car,402.5,392.9,459.1,437.7,430.8,415.3,0.818
236,7.867,45,car,528.0,348.3,567.6,386.3,547.8,367.3,0.533
236,7.867,51,car,311.6,554.8,552.7,659.6,432.1,607.2,0.682
236,7.867,55,car,2.9,618.5,62.0,706.6,32.4,662.6,0.542
237,7.9,38,car,488.0,334.0,518.7,360.2,503.3,347.1,0.469
237,7.9,47,car,339.2,380.7,393.7,420.4,366.4,400.6,0.655
237,7.9,50,car,403.0,392.3,459.3,437.1,431.2,414.7,0.817
237,7.9,45,car,528.3,347.9,568.1,386.0,548.2,366.9,0.543
237,7.9,51,car,320.6,552.5,546.9,655.5,433.8,604.0,0.681
237,7.9,55,car,3.5,618.1,63.0,706.8,33.3,662.5,0.546
238,7.933,38,car,488.6,333.7,519.4,359.9,504.0,346.8,0.537
238,7.933,47,car,339.9,380.1,393.8,419.5,366.9,399.8,0.612
238,7.933,50,car,405.0,392.0,458.3,434.6,431.6,413.3,0.747
238,7.933,45,car,528.2,345.9,568.6,384.9,548.4,365.4,0.515
238,7.933,51,car,330.9,547.4,542.3,648.1,436.6,597.8,0.734
238,7.933,55,car,4.9,612.1,70.2,709.0,37.6,660.6,0.496
239,7.967,38,car,489.3,332.9,520.8,359.8,505.1,346.4,0.515
239,7.967,47,car,342.0,376.7,398.6,418.3,370.3,397.5,0.565
239,7.967,50,car,406.4,390.6,459.4,433.2,432.9,411.9,0.688
239,7.967,45,car,528.9,344.9,569.1,383.9,549.0,364.4,0.54
239,7.967,51,car,340.4,541.3,540.0,640.7,440.2,591.0,0.673
239,7.967,55,car,7.5,604.9,77.3,707.6,42.4,656.3,0.596
240,8.0,38,car,489.8,331.9,522.1,359.4,506.0,345.7,0.498
240,8.0,47,car,343.7,374.2,401.9,417.3,372.8,395.8,0.604
240,8.0,50,car,408.9,388.7,462.8,432.3,435.8,410.5,0.718
240,8.0,45,car,530.6,344.0,569.9,382.2,550.3,363.1,0.527
240,8.0,51,car,350.9,535.4,537.4,632.1,444.2,583.7,0.666
240,8.0,55,car,7.8,596.0,87.7,712.5,47.8,654.2,0.68
241,8.033,38,car,490.0,330.2,523.5,358.9,506.8,344.5,0.538
241,8.033,47,car,347.3,374.4,402.8,415.6,375.0,395.0,0.59
241,8.033,50,car,411.6,385.8,466.1,430.1,438.9,407.9,0.7
241,8.033,51,car,360.6,528.8,535.5,622.9,448.1,575.9,0.629
241,8.033,55,car,10.3,590.1,93.9,710.2,52.1,650.2,0.775
242,8.067,38,car,490.8,329.1,524.6,358.1,507.7,343.6,0.504
242,8.067,47,car,350.0,374.5,402.1,413.1,376.0,393.8,0.631
242,8.067,50,car,413.6,383.2,466.5,426.5,440.0,404.8,0.635
242,8.067,51,car,369.8,522.2,534.8,614.2,452.3,568.2,0.697
242,8.067,55,car,13.2,583.3,99.8,705.1,56.5,644.2,0.76
243,8.1,38,car,491.1,328.7,524.9,357.8,508.0,343.3,0.499
243,8.1,47,car,351.0,374.6,401.9,412.3,376.4,393.5,0.638
243,8.1,50,car,414.4,382.3,466.4,425.2,440.4,403.8,0.634
243,8.1,51,car,374.4,520.0,532.9,611.3,453.7,565.7,0.696
243,8.1,55,car,13.6,580.8,102.5,703.3,58.0,642.0,0.761
244,8.133,47,car,353.2,372.7,406.9,412.4,380.1,392.6,0.629
244,8.133,50,car,416.4,380.7,468.3,424.0,442.3,402.3,0.636
244,8.133,51,car,381.9,516.6,531.6,605.5,456.8,561.0,0.714
244,8.133,55,car,16.5,574.5,107.3,695.9,61.9,635.2,0.745
245,8.167,47,car,355.5,371.5,409.1,411.0,382.3,391.3,0.746
245,8.167,50,car,418.6,379.5,469.9,422.7,444.3,401.1,0.723
245,8.167,51,car,389.4,511.9,530.5,598.2,460.0,555.1,0.644
245,8.167,55,car,20.0,568.7,111.3,686.0,65.6,627.3,0.809
245,8.167,38,car,493.1,327.8,524.5,354.6,508.8,341.2,0.46
246,8.2,47,car,358.7,370.2,409.5,407.5,384.1,388.9,0.689
246,8.2,50,car,421.3,378.4,471.4,421.1,446.4,399.7,0.709
246,8.2,51,car,393.5,506.6,528.8,591.5,461.2,549.1,0.752
246,8.2,55,car,23.4,563.1,116.6,677.3,70.0,620.2,0.723
246,8.2,56,car,726.9,304.3,749.6,325.2,738.3,314.7,0.586
246,8.2,38,car,494.1,327.6,524.7,353.6,509.4,340.6,0.495
247,8.233,47,car,360.8,369.1,409.8,405.1,385.3,387.1,0.71
247,8.233,50,car,423.4,377.0,472.2,418.8,447.8,397.9,0.703
247,8.233,51,car,400.0,501.2,529.6,584.8,464.8,543.0,0.681
247,8.233,55,car,26.4,557.3,121.2,667.6,73.8,612.4,0.773
247,8.233,56,car,727.1,305.0,750.5,326.6,738.8,315.8,0.63
247,8.233,38,car,494.6,327.3,524.9,352.6,509.7,340.0,0.462
247,8.233,45,car,535.9,339.1,572.3,374.5,554.1,356.8,0.552
248,8.267,47,car,362.2,368.1,411.3,404.2,386.7,386.1,0.715
248,8.267,50,car,425.2,376.3,472.8,417.4,449.0,396.9,0.712
248,8.267,51,car,405.5,495.9,530.5,578.7,468.0,537.3,0.594
248,8.267,55,car,28.8,550.8,127.7,659.3,78.3,605.1,0.815
248,8.267,56,car,727.4,305.7,751.4,327.8,739.4,316.7,0.653
248,8.267,38,car,495.6,326.7,525.4,351.4,510.5,339.1,0.462
248,8.267,57,car,0.0,670.7,196.1,719.8,98.1,695.3,0.624
248,8.267,45,car,536.5,338.4,572.8,373.6,554.7,356.0,0.551
249,8.3,47,car,362.6,367.7,411.8,403.9,387.2,385.8,0.717
249,8.3,50,car,425.7,376.1,472.8,417.0,449.3,396.6,0.717
249,8.3,51,car,408.3,494.2,529.8,576.8,469.0,535.5,0.595
249,8.3,55,car,28.1,548.6,131.4,656.5,79.7,602.5,0.817
249,8.3,56,car,727.5,305.9,751.6,328.1,739.6,317.0,0.653
249,8.3,38,car,495.8,326.5,525.7,351.1,510.7,338.8,0.46
249,8.3,57,car,0.0,668.8,201.0,720.0,100.5,694.4,0.623
249,8.3,45,car,536.7,338.2,573.0,373.2,554.8,355.7,0.556
250,8.333,47,car,364.1,367.3,413.1,403.4,388.6,385.4,0.712
250,8.333,50,car,427.6,375.2,474.9,416.4,451.3,395.8,0.718
250,8.333,51,car,413.0,490.5,529.5,571.5,471.2,531.0,0.781
250,8.333,55,car,29.1,544.6,135.2,649.4,82.1,597.0,0.816
250,8.333,56,car,728.4,306.8,752.1,328.5,740.2,317.7,0.629
250,8.333,38,car,496.8,326.5,526.5,350.7,511.7,338.6,0.527
250,8.333,57,car,0.0,657.2,229.2,720.0,114.6,688.6,0.757
251,8.367,47,car,365.8,366.7,415.6,403.3,390.7,385.0,0.678
251,8.367,50,car,430.3,373.9,477.1,414.9,453.7,394.4,0.69
251,8.367,51,car,416.5,486.4,528.4,565.8,472.4,526.1,0.739
251,8.367,55,car,30.6,539.9,140.1,642.2,85.3,591.0,0.786
251,8.367,56,car,729.2,308.4,753.1,330.3,741.1,319.4,0.602
251,8.367,57,car,0.0,647.8,252.3,720.0,126.1,683.9,0.786
252,8.4,47,car,367.7,365.8,416.1,401.5,391.9,383.6,0.649
252,8.4,50,car,432.7,372.8,478.9,413.3,455.8,393.1,0.721
252,8.4,51,car,420.6,481.6,527.5,559.2,474.0,520.4,0.602
252,8.4,55,car,35.0,533.6,149.0,634.8,92.0,584.2,0.718
252,8.4,56,car,729.9,310.3,754.1,332.3,742.0,321.3,0.558
252,8.4,57,car,0.0,637.4,276.8,720.0,138.4,678.7,0.785
253,8.433,47,car,370.4,364.6,416.6,398.6,393.5,381.6,0.539
253,8.433,50,car,435.0,371.9,479.7,411.0,457.4,391.4,0.777
253,8.433,51,car,425.9,478.5,526.7,552.8,476.3,515.6,0.714
253,8.433,55,car,43.1,528.3,157.8,625.6,100.5,577.0,0.796
253,8.433,56,car,730.3,311.2,755.4,333.9,742.9,322.5,0.707
253,8.433,57,car,0.0,625.1,306.4,719.5,153.2,672.3,0.794
253,8.433,38,car,499.6,324.9,529.2,349.2,514.4,337.1,0.507
254,8.467,47,car,374.2,361.7,420.7,395.9,397.5,378.8,0.492
254,8.467,50,car,437.2,371.2,480.3,408.7,458.8,390.0,0.815
254,8.467,51,car,431.0,474.4,528.8,547.8,479.9,511.1,0.796
254,8.467,55,car,49.9,523.4,167.9,619.9,108.9,571.6,0.838
254,8.467,56,car,731.0,312.2,756.0,334.7,743.5,323.5,0.624
254,8.467,57,car,0.0,615.1,330.9,718.9,165.4,667.0,0.795
254,8.467,38,car,500.5,324.9,529.9,349.1,515.2,337.0,0.458
255,8.5,47,car,375.5,360.7,422.0,395.0,398.7,377.9,0.494
255,8.5,50,car,437.9,371.0,480.5,408.0,459.2,389.5,0.808
255,8.5,51,car,433.1,473.1,529.0,546.1,481.1,509.6,0.796
255,8.5,55,car,51.0,521.7,172.5,618.0,111.7,569.9,0.838
255,8.5,56,car,731.1,312.6,756.2,335.0,743.7,323.8,0.622
255,8.5,57,car,0.0,611.1,336.4,718.6,168.2,664.8,0.793
255,8.5,38,car,500.8,324.8,530.2,349.1,515.5,337.0,0.468
256,8.533,47,car,376.7,359.6,423.8,394.2,400.2,376.9,0.623
256,8.533,50,car,439.0,369.9,481.1,406.5,460.0,388.2,0.822
256,8.533,51,car,436.6,471.6,529.3,543.0,483.0,507.3,0.8
256,8.533,55,car,58.9,517.9,180.8,611.8,119.8,564.9,0.778
256,8.533,56,car,732.4,312.7,757.3,334.9,744.9,323.8,0.605
256,8.533,57,car,0.0,603.8,349.8,717.6,174.9,660.7,0.774
256,8.533,38,car,500.8,323.6,530.9,348.6,515.9,336.1,0.476
257,8.567,47,car,377.4,358.1,425.7,393.6,401.5,375.9,0.712
257,8.567,50,car,440.3,368.0,482.5,404.6,461.4,386.3,0.825
257,8.567,51,car,439.8,467.2,530.6,537.9,485.2,502.5,0.769
257,8.567,55,car,64.8,513.6,189.1,607.1,127.0,560.4,0.801
257,8.567,56,car,734.4,313.0,760.7,336.4,747.6,324.7,0.683
257,8.567,57,car,0.0,594.7,368.4,718.2,184.2,656.4,0.842
257,8.567,38,car,501.0,322.0,532.1,347.8,516.5,334.9,0.575
258,8.6,47,car,379.1,357.1,426.8,392.3,403.0,374.7,0.617
258,8.6,50,car,441.4,366.3,483.9,403.4,462.6,384.8,0.779
258,8.6,51,car,443.5,463.3,531.0,532.1,487.2,497.7,0.814
258,8.6,55,car,72.1,509.0,196.1,600.2,134.1,554.6,0.744
258,8.6,56,car,734.9,313.4,762.7,338.7,748.8,326.0,0.479
258,8.6,57,car,0.0,586.5,382.7,718.3,191.3,652.4,0.815
258,8.6,38,car,502.1,320.2,532.8,345.8,517.5,333.0,0.558
259,8.633,47,car,380.8,355.5,428.9,391.2,404.9,373.4,0.584
259,8.633,50,car,442.7,365.6,484.7,402.2,463.7,383.9,0.782
259,8.633,51,car,446.4,459.1,532.5,527.4,489.5,493.3,0.761
259,8.633,55,car,80.3,504.7,204.6,594.4,142.5,549.5,0.753
259,8.633,56,car,740.3,316.7,767.7,341.8,754.0,329.3,0.5
259,8.633,57,car,0.0,578.3,391.3,714.5,195.6,646.4,0.798
259,8.633,38,car,503.6,319.4,533.7,344.4,518.7,331.9,0.583
260,8.667,47,car,383.1,355.0,430.1,390.0,406.6,372.5,0.606
260,8.667,50,car,443.8,363.6,486.1,400.6,465.0,382.1,0.717
260,8.667,51,car,450.1,455.8,534.4,523.2,492.2,489.5,0.73
260,8.667,55,car,88.5,499.8,211.5,587.0,150.0,543.4,0.736
260,8.667,56,car,741.2,317.7,769.4,343.7,755.3,330.7,0.59
260,8.667,57,car,0.0,570.2,386.1,703.0,193.1,636.6,0.799
260,8.667,38,car,504.8,319.1,534.5,343.7,519.6,331.4,0.559
261,8.7,47,car,383.8,354.8,430.6,389.6,407.2,372.2,0.605
261,8.7,50,car,444.2,362.8,486.6,400.0,465.4,381.4,0.716
261,8.7,51,car,451.5,454.7,534.7,521.9,493.1,488.3,0.729
261,8.7,55,car,90.5,498.1,214.5,584.7,152.5,541.4,0.737
261,8.7,56,car,741.6,318.1,769.9,344.4,755.7,331.2,0.595
261,8.7,57,car,6.4,567.3,378.2,698.3,192.3,632.8,0.8
261,8.7,38,car,505.1,319.1,534.8,343.4,519.9,331.2,0.56
262,8.733,47,car,384.3,354.7,430.8,389.2,407.5,372.0,0.592
262,8.733,50,car,445.2,361.1,488.2,399.0,466.7,380.1,0.63
262,8.733,51,car,454.0,451.7,535.3,517.8,494.7,484.8,0.748
262,8.733,55,car,96.3,495.6,219.0,580.2,157.6,537.9,0.77
262,8.733,56,car,743.5,320.3,770.6,345.5,757.0,332.9,0.536
262,8.733,57,car,26.7,561.9,374.9,690.5,200.8,626.2,0.831
262,8.733,38,car,505.6,318.7,534.9,342.7,520.2,330.7,0.479
263,8.767,47,car,385.4,354.7,432.0,389.3,408.7,372.0,0.564
263,8.767,50,car,447.1,360.0,489.5,397.5,468.3,378.8,0.663
263,8.767,51,car,455.4,448.7,535.3,514.1,495.3,481.4,0.812
263,8.767,55,car,101.6,491.7,226.4,577.1,164.0,534.4,0.762
263,8.767,56,car,743.6,321.4,772.6,348.3,758.1,334.8,0.589
263,8.767,57,car,47.0,555.7,370.8,680.9,208.9,618.3,0.821
264,8.8,47,car,387.9,354.1,432.7,387.4,410.3,370.7,0.538
264,8.8,50,car,449.1,359.7,489.1,395.2,469.1,377.4,0.633
264,8.8,51,car,457.2,446.3,534.8,510.2,496.0,478.2,0.81
264,8.8,55,car,108.4,488.3,233.8,573.6,171.1,531.0,0.783
264,8.8,56,car,745.4,323.2,774.8,350.2,760.1,336.7,0.596
264,8.8,57,car,68.7,548.8,368.1,669.9,218.4,609.3,0.67
265,8.833,47,car,391.2,353.1,436.7,386.7,414.0,369.9,0.503
265,8.833,50,car,451.9,358.8,490.9,393.1,471.4,376.0,0.684
265,8.833,51,car,460.2,442.9,536.6,506.0,498.4,474.5,0.832
265,8.833,55,car,115.6,483.9,238.3,566.7,176.9,525.3,0.792
265,8.833,56,car,746.8,324.5,776.2,351.3,761.5,337.9,0.581
265,8.833,57,car,80.1,535.6,374.0,660.1,227.1,597.9,0.619
266,8.867,47,car,392.8,352.9,437.1,385.6,415.0,369.2,0.528
266,8.867,50,car,454.1,358.3,492.4,391.8,473.2,375.0,0.743
266,8.867,51,car,463.3,440.2,537.3,501.6,500.3,470.9,0.767
266,8.867,55,car,123.0,480.1,245.6,562.5,184.3,521.3,0.761
266,8.867,56,car,748.4,325.6,780.2,354.3,764.3,339.9,0.642
266,8.867,57,car,101.1,530.4,370.5,649.5,235.8,590.0,0.813
267,8.9,47,car,393.4,352.9,437.1,385.2,415.2,369.0,0.527
267,8.9,50,car,454.8,358.2,492.9,391.3,473.8,374.8,0.736
267,8.9,51,car,464.4,439.4,537.3,500.2,500.9,469.8,0.769
267,8.9,55,car,125.3,478.8,248.1,561.2,186.7,520.0,0.761
267,8.9,56,car,748.9,326.0,781.7,355.3,765.3,340.6,0.637
267,8.9,57,car,112.1,528.8,365.6,645.6,238.9,587.2,0.812
268,8.933,47,car,395.7,351.1,442.2,385.3,419.0,368.2,0.558
268,8.933,50,car,454.9,357.4,493.9,391.3,474.4,374.3,0.7
268,8.933,51,car,466.7,436.3,538.8,496.9,502.7,466.6,0.797
268,8.933,55,car,132.3,476.6,251.1,555.7,191.7,516.2,0.694
268,8.933,56,car,750.0,327.8,783.6,357.6,766.8,342.7,0.628
268,8.933,57,car,122.8,522.4,366.6,639.4,244.7,580.9,0.714
269,8.967,47,car,399.0,350.9,441.1,381.6,420.1,366.2,0.602
269,8.967,50,car,456.2,356.8,495.0,390.4,475.6,373.6,0.748
269,8.967,51,car,469.3,433.7,540.0,493.3,504.6,463.5,0.831
269,8.967,55,car,140.4,473.8,254.2,549.1,197.3,511.5,0.711
269,8.967,56,car,752.2,329.7,785.9,359.4,769.0,344.6,0.678
269,8.967,57,car,139.4,520.0,363.5,631.5,251.4,575.8,0.781
270,9.0,47,car,400.8,350.8,440.3,379.4,420.5,365.1,0.589
270,9.0,50,car,457.9,355.8,496.6,388.9,477.3,372.3,0.725
270,9.0,51,car,472.2,431.3,541.6,489.9,506.9,460.6,0.825
270,9.0,55,car,144.0,470.6,260.2,547.2,202.1,508.9,0.698
270,9.0,56,car,753.1,331.1,788.2,362.0,770.7,346.6,0.613
270,9.0,57,car,154.9,516.0,363.0,623.3,259.0,569.7,0.738
271,9.033,47,car,401.5,350.5,441.4,379.2,421.4,364.8,0.602
271,9.033,50,car,459.1,354.8,497.9,388.0,478.5,371.4,0.629
271,9.033,51,car,475.0,428.8,542.6,485.9,508.8,457.4,0.861
271,9.033,55,car,149.5,467.1,266.7,544.7,208.1,505.9,0.68
271,9.033,56,car,754.4,332.3,790.9,364.6,772.7,348.5,0.601
271,9.033,57,car,169.1,510.8,363.9,614.4,266.5,562.6,0.672
272,9.067,47,car,401.7,350.3,442.0,379.2,421.9,364.7,0.569
272,9.067,50,car,460.4,352.4,499.8,386.2,480.1,369.3,0.607
272,9.067,51,car,477.4,426.6,543.6,482.6,510.5,454.6,0.818
272,9.067,55,car,158.4,464.0,270.1,537.6,214.3,500.8,0.643
272,9.067,56,car,757.8,334.1,795.8,367.6,776.8,350.8,0.532
272,9.067,57,car,180.9,506.0,365.7,607.4,273.3,556.7,0.731
273,9.1,47,car,401.8,350.3,442.0,379.0,421.9,364.6,0.568
273,9.1,50,car,460.9,351.5,500.5,385.5,480.7,368.5,0.619
273,9.1,51,car,478.2,425.9,543.9,481.6,511.0,453.7,0.818
273,9.1,55,car,161.2,463.0,271.2,535.2,216.2,499.1,0.645
273,9.1,56,car,759.2,335.1,797.7,368.7,778.5,351.9,0.521
273,9.1,57,car,186.4,504.4,364.6,605.1,275.5,554.7,0.733
274,9.133,47,car,402.1,349.2,443.9,378.9,423.0,364.1,0.602
274,9.133,50,car,462.2,350.9,501.2,384.2,481.7,367.6,0.662
274,9.133,51,car,478.9,423.7,544.9,479.7,511.9,451.7,0.839
274,9.133,55,car,165.0,459.9,274.4,531.4,219.7,495.6,0.691
274,9.133,56,car,761.0,336.1,800.1,370.3,780.5,353.2,0.62
274,9.133,57,car,195.9,500.1,364.9,598.1,280.4,549.1,0.672
275,9.167,47,car,403.2,347.2,446.8,378.3,425.0,362.8,0.473
275,9.167,50,car,463.9,350.6,502.1,383.4,483.0,367.0,0.545
275,9.167,51,car,479.9,420.2,546.5,477.1,513.2,448.6,0.814
275,9.167,55,car,171.1,457.8,280.0,529.0,225.6,493.4,0.823
275,9.167,56,car,761.9,338.7,801.5,373.1,781.7,355.9,0.818
275,9.167,57,car,205.5,494.7,367.8,591.2,286.7,543.0,0.658
275,9.167,38,car,515.6,314.7,542.0,335.6,528.8,325.1,0.482
276,9.2,50,car,465.5,350.5,503.7,383.3,484.6,366.9,0.543
276,9.2,51,car,482.3,417.4,547.0,472.9,514.7,445.2,0.825
276,9.2,55,car,175.9,454.6,285.1,525.9,230.5,490.3,0.831
276,9.2,56,car,763.3,340.5,803.7,375.5,783.5,358.0,0.806
276,9.2,57,car,216.6,492.4,369.3,585.2,292.9,538.8,0.766
276,9.2,38,car,515.5,314.3,542.7,335.4,529.1,324.9,0.498
277,9.233,50,car,467.1,349.8,505.7,382.6,486.4,366.2,0.55
277,9.233,51,car,485.1,415.0,549.1,470.2,517.1,442.6,0.875
277,9.233,55,car,181.5,451.5,288.4,521.5,234.9,486.5,0.828
277,9.233,56,car,765.7,343.5,806.0,378.3,785.8,360.9,0.745
277,9.233,57,car,224.5,487.3,373.0,579.6,298.8,533.4,0.713
277,9.233,38,car,515.3,313.4,543.1,334.9,529.2,324.1,0.471
277,9.233,47,car,408.5,345.0,447.2,372.3,427.8,358.7,0.453
278,9.267,50,car,468.7,349.0,506.9,381.4,487.8,365.2,0.581
278,9.267,51,car,486.9,412.6,549.3,466.5,518.1,439.5,0.873
278,9.267,55,car,188.5,449.3,290.2,515.6,239.3,482.4,0.814
278,9.267,56,car,768.3,345.6,809.9,381.5,789.1,363.6,0.684
278,9.267,57,car,234.1,482.4,376.1,572.4,305.1,527.4,0.659
279,9.3,50,car,469.1,348.8,507.3,381.0,488.2,364.9,0.58
279,9.3,51,car,487.5,411.8,549.3,465.3,518.4,438.5,0.872
279,9.3,55,car,190.8,448.7,290.7,513.6,240.7,481.1,0.813
279,9.3,56,car,769.3,346.4,811.4,382.7,790.3,364.5,0.686
279,9.3,57,car,237.9,480.8,376.4,570.2,307.2,525.5,0.662
280,9.333,50,car,470.5,348.0,507.4,379.0,489.0,363.5,0.516
280,9.333,51,car,488.2,410.3,549.6,463.6,518.9,436.9,0.84
280,9.333,55,car,193.8,446.5,295.4,512.5,244.6,479.5,0.808
280,9.333,56,car,771.4,347.9,815.3,385.8,793.4,366.9,0.754
280,9.333,57,car,244.6,478.7,377.3,565.6,311.0,522.2,0.694
281,9.367,50,car,471.9,346.4,508.7,377.4,490.3,361.9,0.64
281,9.367,51,car,488.6,408.0,550.6,462.1,519.6,435.0,0.865
281,9.367,55,car,198.0,443.8,300.1,510.5,249.0,477.2,0.74
281,9.367,56,car,774.4,350.6,819.1,389.4,796.7,370.0,0.747
281,9.367,57,car,251.0,474.6,380.4,560.6,315.7,517.6,0.646
281,9.367,59,car,713.5,297.1,739.5,318.9,726.5,308.0,0.464
282,9.4,50,car,472.0,344.6,509.7,376.2,490.8,360.4,0.682
282,9.4,51,car,490.7,406.3,551.3,459.1,521.0,432.7,0.869
282,9.4,55,car,203.0,441.0,306.0,508.6,254.5,474.8,0.764
282,9.4,56,car,777.7,353.9,822.1,392.2,799.9,373.1,0.752
282,9.4,57,car,260.0,472.1,381.5,553.8,320.8,513.0,0.729
283,9.433,50,car,472.1,343.2,510.7,375.5,491.4,359.4,0.654
283,9.433,51,car,492.9,403.9,552.0,455.4,522.4,429.7,0.887
283,9.433,55,car,208.8,438.3,307.4,502.9,258.1,470.6,0.79
283,9.433,56,car,780.4,357.4,825.6,395.8,803.0,376.6,0.63
283,9.433,57,car,264.7,464.1,387.8,548.2,326.3,506.1,0.535
284,9.467,50,car,472.1,342.2,511.4,375.1,491.7,358.7,0.671
284,9.467,51,car,493.9,401.9,552.8,453.2,523.4,427.6,0.871
284,9.467,55,car,214.2,436.3,310.1,499.1,262.2,467.7,0.732
284,9.467,56,car,784.0,360.5,830.7,400.0,807.4,380.3,0.744
284,9.467,57,car,271.9,460.5,391.3,543.3,331.6,501.9,0.644
285,9.5,50,car,472.1,341.8,511.6,375.0,491.8,358.4,0.671
285,9.5,51,car,494.3,401.3,553.0,452.5,523.6,426.9,0.868
285,9.5,55,car,216.0,435.6,311.0,497.9,263.5,466.8,0.726
285,9.5,56,car,785.4,361.5,832.8,401.7,809.1,381.6,0.742
285,9.5,57,car,274.8,459.4,391.9,541.8,333.4,500.6,0.645
286,9.533,50,car,472.5,341.6,512.0,374.7,492.3,358.1,0.722
286,9.533,51,car,495.8,400.1,553.4,450.2,524.6,425.2,0.802
286,9.533,55,car,220.1,433.2,315.1,495.9,267.6,464.6,0.662
286,9.533,56,car,786.4,362.8,836.6,405.5,811.5,384.1,0.724
286,9.533,57,car,280.9,457.5,393.0,537.2,337.0,497.4,0.608
287,9.567,50,car,473.2,341.1,512.2,373.7,492.7,357.4,0.645
287,9.567,51,car,497.9,399.6,553.3,447.6,525.6,423.6,0.847
287,9.567,55,car,224.1,431.5,319.1,494.3,271.6,462.9,0.793
287,9.567,56,car,789.7,364.8,842.2,409.8,815.9,387.3,0.719
287,9.567,57,car,287.1,454.1,395.1,531.6,341.1,492.8,0.677
288,9.6,50,car,474.4,341.4,512.3,373.0,493.3,357.2,0.657
288,9.6,51,car,499.5,397.9,554.3,445.3,526.9,421.6,0.886
288,9.6,55,car,229.5,429.2,321.2,489.9,275.3,459.5,0.73
288,9.6,56,car,793.6,369.7,845.9,414.5,819.7,392.1,0.646
288,9.6,57,car,292.8,451.3,397.7,527.3,345.2,489.3,0.633
288,9.6,60,car,720.0,303.2,748.5,326.6,734.3,314.9,0.483
289,9.633,50,car,477.1,341.1,513.0,370.8,495.1,355.9,0.549
289,9.633,51,car,501.3,396.5,554.7,442.6,528.0,419.5,0.889
289,9.633,55,car,236.2,427.0,323.2,484.3,279.7,455.7,0.658
289,9.633,56,car,798.2,373.1,851.8,419.2,825.0,396.2,0.712
289,9.633,57,car,299.1,448.6,400.0,522.2,349.5,485.4,0.801
289,9.633,60,car,721.8,305.1,749.6,327.9,735.7,316.5,0.592
290,9.667,50,car,478.4,339.9,513.9,369.1,496.1,354.5,0.516
290,9.667,51,car,502.9,393.7,555.9,439.6,529.4,416.7,0.871
290,9.667,55,car,239.9,424.9,326.0,481.8,282.9,453.3,0.69
290,9.667,56,car,801.5,376.5,857.0,424.1,829.2,400.3,0.753
290,9.667,57,car,304.4,446.5,402.7,518.6,353.6,482.5,0.757
290,9.667,60,car,723.1,306.4,750.7,329.2,736.9,317.8,0.565
291,9.7,50,car,478.8,339.5,514.2,368.6,496.5,354.1,0.517
291,9.7,51,car,503.4,392.8,556.4,438.6,529.9,415.7,0.871
291,9.7,55,car,241.0,424.2,326.9,481.1,284.0,452.6,0.695
291,9.7,56,car,802.7,377.7,858.9,425.9,830.8,401.8,0.755
291,9.7,57,car,306.3,445.9,403.4,517.5,354.8,481.7,0.758
291,9.7,60,car,723.5,306.8,750.9,329.5,737.2,318.1,0.565
292,9.733,50,car,480.5,338.5,515.3,367.0,497.9,352.8,0.593
292,9.733,51,car,504.3,391.9,556.6,437.1,530.4,414.5,0.838
292,9.733,55,car,243.6,423.1,329.1,479.6,286.4,451.3,0.633
292,9.733,56,car,806.2,380.9,864.3,430.7,835.2,405.8,0.719
292,9.733,57,car,310.0,443.5,405.1,514.0,357.5,478.8,0.751
292,9.733,60,car,725.8,308.9,751.9,330.5,738.9,319.7,0.648
293,9.767,50,car,481.3,337.0,516.8,366.3,499.1,351.6,0.584
293,9.767,51,car,505.0,389.7,557.8,435.5,531.4,412.6,0.799
293,9.767,55,car,247.3,420.0,333.0,476.7,290.2,448.4,0.553
293,9.767,56,car,809.9,384.2,870.4,435.8,840.2,410.0,0.798
293,9.767,57,car,312.7,440.0,407.8,511.0,360.2,475.5,0.749
293,9.767,60,car,726.7,310.3,753.0,332.1,739.8,321.2,0.556
294,9.8,50,car,482.1,335.9,518.1,365.6,500.1,350.8,0.496
294,9.8,51,car,506.3,387.6,558.8,433.3,532.5,410.4,0.77
